gvkey,tic,conm,startdate,avg_price,avg_volume
026110,PMN,PUTNAM N Y INVT GRADE MUN TR,1992-11-20T00:00:00Z,12.9618615677735,3993.03211758302
026234,SPXN,PROSHARES S&P 500 EX-FIN ETF,2015-09-24T00:00:00Z,55.6878330909092,295.235636363636
026235,SPXV,PROSHARES S&P 500 EX-HLTH CR,2015-09-24T00:00:00Z,55.9810658181818,186.394909090909
026237,SPXT,PROSHARES S&P 500 EX-TECHNOL,2015-09-24T00:00:00Z,51.0324581090908,557.713454545455
026263,JHML,JOHN HANCOCK MULTIFCTR LRGCP,2015-09-29T00:00:00Z,34.5809841107872,70109.6319241983
026265,JHMM,JOHN HANCOCK MULTIFCTR MIDCP,2015-09-29T00:00:00Z,33.271754154519,108561.815597668
026266,JHMT,JOHN HANCOCK MULTIFCTR TECH,2015-09-29T00:00:00Z,44.3704012390671,6221.7332361516
026317,SPMO,INVESCO S&P 500 MOMENTUM ETF,2015-10-09T00:00:00Z,35.8693225806452,13164.3174486804
026319,FXJP,POWERSHARES JPN HDG LOW VOL,2015-10-09T00:00:00Z,26.2595754039497,979.712746858169
026371,CNHX,CSOP MSCI CHINA A INTL HGD,2015-10-20T00:00:00Z,26.8741243396227,69.2245283018868
026373,ASHX,XTRACKERS MSCI CHN A INCL EQ,2015-10-20T00:00:00Z,21.5419124539425,3877.88725128961
026386,SPYD,SPDR PTFL S&P 500 HGH DV ETF,2015-10-22T00:00:00Z,34.5260522509225,466819.196309963
026425,XINA,SPDR MSCI CHINA A SHARES IMI,2015-10-29T00:00:00Z,21.5948414444445,1428.17333333333
026428,BITE,ETF MANAGERS TR RESTAURANT,2015-10-28T00:00:00Z,25.3973164383561,6748.19520547945
026447,ITEQ,BLUESTAR TA-BIGITECH ISRAEL,2015-11-03T00:00:00Z,36.2996412769116,12890.4766146993
026480,USLB,INVESCO RUSSELL 1000 LOW ETF,2015-11-05T00:00:00Z,30.2033451301115,13664.4111524164
026510,IAGG,ISHARES CORE INTL AGGREGATE,2015-11-12T00:00:00Z,53.2197291044775,132677.605970149
026541,ETHO,ETF MGRS ETHO CLIMATE LDSHP,2015-11-19T00:00:00Z,35.1678147565543,5680.6734082397
026580,MJ,ETFMG ALTERNATIVE HARVST ETF,2015-12-03T00:00:00Z,25.9465914781297,628146.388386124
026631,ELKU,ELKHORN FTSE RAFI US EQ INCM,2015-12-10T00:00:00Z,26.4590285714286,872.149206349206
026632,EMGF,ISHARES MSCI EMERGING MKT MU,2015-12-10T00:00:00Z,42.1979404239213,44031.2990158971
026642,PTEU,PACER TRENDPILOT EURO INDEX,2015-12-15T00:00:00Z,25.9450567526555,27254.0121396055
026704,JPEU,JPMORGAN DIVRS RET EUROPE EQ,2015-12-21T00:00:00Z,54.914651552795,3679.20585625555
026760,LVHD,LEGG MASON LO VOL HI DIV ETF,2015-12-29T00:00:00Z,30.0792242169595,77886.5103132162
026778,JNMF,WISDOMTREE JAPAN MULTFCTR FD,2016-01-07T00:00:00Z,26.0922169384059,474.650362318841
026810,DFND,SIREN DIVCON DIVIDEND DE ETF,2016-01-14T00:00:00Z,28.2483126348228,4512.07241910632
026811,GARD,REALITY SHRS DIVCON DIV GRD,2016-01-14T00:00:00Z,23.4181560491494,2278.61625708885
026955,PUTW,WISDOMTREE CBOE SP500 PUTWRT,2016-02-24T00:00:00Z,27.7100058221873,42231.7340676633
026957,JSML,JANUS HENDERSON SMALL CP ETF,2016-02-25T00:00:00Z,39.5243648031496,7028.70157480315
027010,SHE,SPDR SSGA GENDER DIVERSITY,2016-03-08T00:00:00Z,71.1692689381933,13972.1426307449
027017,IVES,WEDBUSH ETFMG GBL CLOUD TECH,2016-03-09T00:00:00Z,34.4968862807296,6675.13084853291
027041,PY,PRINCIPAL VALUE ETF,2016-03-22T00:00:00Z,30.1305546325879,3157.58466453674
027066,JHME,JOHN HANCOCK MULTIFCTR ENRGY,2016-03-29T00:00:00Z,24.3854713942308,6090.83894230769
027115,JPEH,JPMORGAN DVRS RET EUR CURRCY,2016-04-04T00:00:00Z,27.0824981382978,2785.03590425532
027116,JPIH,JPMORGAN DVRS RET INTL CURR,2016-04-04T00:00:00Z,28.0016409574468,3778.75132978723
027174,DEMG,XTRACKERS FTSE EMER COMP FAC,2016-04-19T00:00:00Z,26.0321427777778,2156.76
027175,BUZ,SPROTT BUZZ SOC MED INSIGHT,2016-04-19T00:00:00Z,30.4514731301939,2410.45013850416
027225,SFIG,WISDOMTREE FUNDL US SH-TM CP,2016-04-27T00:00:00Z,50.0445511002446,1488.16788916055
027243,VMAX,REX VOLMAXX LG VIX FU ST ETF,2016-05-03T00:00:00Z,55.5053258467023,4877.17156862745
027244,VMIN,REX VOLMAXX ST VIX FU ST ETF,2016-05-03T00:00:00Z,18.7885006172839,67146.9413580247
027269,JHD,NUVEEN HI INCOME DEC 19 TARG,2016-05-11T00:00:00Z,10.0067553811659,57401.2623318386
027280,CNSF,ISHARES EDGE MULT CONS STAPL,2016-05-12T00:00:00Z,25.1260636842105,259.335087719298
027281,ERGF,ISHARES EDGE MULTIFR ENERGY,2016-05-12T00:00:00Z,26.4692614035088,353.564912280702
027342,EPRF,INNOVATOR S&P INVT GRD PFD E,2016-05-24T00:00:00Z,23.8265994205298,15652.3079470199
027370,DWFI,SPDR DORSEY WRIGHT FIXD INCM,2016-06-02T00:00:00Z,24.3168087354409,36408.2745424293
027475,ADME,APTUS DRAWDOWN MANAGED EQUTY,2016-06-09T00:00:00Z,30.3691823725982,16339.3550543024
027526,HYXF,ISHARES ESG ADV HG YD CP ETF,2016-06-16T00:00:00Z,51.027269966443,6231.83724832215
027659,SCAP,ADVISORSHS CORNERSTONE SM CP,2016-07-07T00:00:00Z,33.666236219641,530.20696937698
027684,DWLV,INVS DWA MOM & LOW VOL ROT,2016-07-14T00:00:00Z,29.2002146564886,6594.00458015267
027702,PRNT,ARK 3D PRINTING ETF,2016-07-19T00:00:00Z,23.8483103418804,53990.1837606838
027829,PMPT,ISECTORS POST-MPT GROWTH ETF,2016-08-17T00:00:00Z,25.7545151685394,2551.234082397
027854,NPT,NUVEEN PREM INCOME MUN FD 4,1993-02-19T00:00:00Z,12.7322652222413,67863.1825982495
027857,VMM,DELAWARE INV MIN MUN INCM II,1993-02-19T00:00:00Z,13.7759336682706,12960.5278799887
027947,CSP,AMERN STRATEGIC INCM PTL III,1993-03-18T00:00:00Z,10.5535088757397,51367.2912352071
027950,NPY,NUVEEN PA PREM INCM MUN FD 2,1993-03-18T00:00:00Z,13.3831673380201,16740.7161314839
027951,NYP,NUVEEN INSD N Y PREM INCM 2,1993-03-18T00:00:00Z,12.9398009153318,7010.75514874142
027963,DDF,DELAWARE INVST DIV & INCOME,1993-03-19T00:00:00Z,11.5606413851831,24678.110701107
027966,NMH,NUVEEN MICH PREM INCM MUN 2,1993-03-19T00:00:00Z,13.4531514423077,2763.70192307692
027974,GGO,GABELLI GO ANYWHERE TRUST,2016-11-02T00:00:00Z,15.7657751598173,734.580821917808
028063,BOTZ,GLOBAL X ROBOTICS & ART INTL,2016-09-13T00:00:00Z,21.8178205128205,806519.656940761
028065,FINX,GLOBAL X FINTECH ETF,2016-09-13T00:00:00Z,26.7432717064544,124340.287356322
028068,SNSR,GLOBAL X INTERNET OF THINGS,2016-09-13T00:00:00Z,20.8345702917772,46337.9089301503
028096,BSJO,INVESCO BULTSHRS 2024 HG ETF,2016-09-14T00:00:00Z,24.875111238938,50954.1946902655
028097,IBDR,ISHARES IBONDS DEC 2026 CORP,2016-09-15T00:00:00Z,24.7648426926484,57364.9840566873
028098,JPHF,JPMORGAN DIVSFD ALTERNVS ETF,2016-09-14T00:00:00Z,24.6958172995781,31712.335443038
028104,FQAL,FIDELITY QUALITY FACTOR ETF,2016-09-15T00:00:00Z,33.3857968113375,28863.5385296723
028105,FDMO,FIDELITY MOMENTUM FACTOR ETF,2016-09-15T00:00:00Z,33.4301488042515,23775.6988485385
028115,USMR,RECON CAPITAL USA MGD RISK,2016-09-20T00:00:00Z,25.6180857142857,281.232653061225
028132,FTXD,FIRST TR NASDAQ RETAIL ETF,2016-09-21T00:00:00Z,22.5971674666667,2620.91733333333
028133,FTXG,FIRST TR NASDAQ FOOD & BEVG,2016-09-21T00:00:00Z,20.412744,2010.45066666667
028134,FTXH,FIRST TR NASDAQ PHARMACEUTCL,2016-09-21T00:00:00Z,21.5879823111111,3767.99466666667
028245,MVJ,MUNIVEST N J FUND INC,1993-05-10T00:00:00Z,12.9064606807512,7405.75117370892
028246,MVC.1,MUNIVEST CALIF INSD FD INC,1993-05-10T00:00:00Z,12.4434265957447,10161.5957446809
028247,MVS.,MUNIVEST FLORIDA FUND,1993-05-10T00:00:00Z,12.7321120892019,9555.39906103286
028292,NTC,NUVEEN CON QUAL MUN INCM,1993-05-20T00:00:00Z,14.0331719016934,13132.67870523
028297,OPP,RIVERNORTH/DOUBLELIN STR OPP,2016-09-28T00:00:00Z,16.9528513392857,66360.3741071429
028308,PMO,PUTNAM MUN OPPORTUNITIES TR,1993-05-24T00:00:00Z,12.4887953863734,54471.9154406513
028352,FCEF,FIRST TRUST CEF INCOME OPPOR,2016-09-28T00:00:00Z,21.1227225892857,11910.4285714286
028390,RORE,HARTFRD MLT REIT ETF,2016-10-04T00:00:00Z,14.899715392562,6767.47107438017
028406,VPV,INVESCO PA VALUE MUN INCM TR,1993-06-10T00:00:00Z,13.4669015381314,23990.3103448276
028412,FLCO,FRANKLIN LIBERTY INVSTMT GR,2016-10-05T00:00:00Z,24.8792749775785,50067.3775784753
028458,BCT,BLACKROCK BROAD INVT GRADE,1993-06-18T00:00:00Z,13.3992625516906,5145.09511067867
028459,EMD.2,WESTERN ASST EMG MKT INCM FD,1993-06-18T00:00:00Z,12.857666722973,74977.1425675676
028468,PTM.2,PUTNAM MANAGED HIGH YIELD TR,1993-06-18T00:00:00Z,11.3346796665674,13893.8594819887
028542,WSKY,SPIRITED FUNDS/ETFMG WHISKEY,2016-10-12T00:00:00Z,29.3047798578199,3274.27962085308
028595,COY,BLACKROCK CORP HIGH YLD FD,1993-07-16T00:00:00Z,9.59601184621391,75144.8175253708
028605,MSD,MORGAN STAN EMG MKT DEBT FD,1993-07-16T00:00:00Z,10.005643882826,70587.5547099368
028606,MUA,BLACKROCK MUNIASSETS FUND,1993-07-16T00:00:00Z,13.0468034750143,40075.946151637
028644,MPT.Z,WESTERN ASST MUNI PTNR FD II,1993-07-23T00:00:00Z,12.4115546666667,9572.45219858156
028654,AWF,ALLIANCEBERNSTEIN GLB HI INC,1993-07-27T00:00:00Z,12.1778568995256,204027.990656892
028662,IFIX,XTRKRS BCL INT CRP BD HD ETF,2016-10-25T00:00:00Z,50.4923648437501,358.184895833333
028721,EEMX,SPDR MSCI EM FOSSIL FUEL RES,2016-10-25T00:00:00Z,63.6466690281563,3843.5949137148
028808,TCTL,PREMISE CAPITAL DIVR TAC ETF,2016-10-28T00:00:00Z,29.0320247723133,5652.58196721312
005457,JHS,HANCOCK (JOHN) INCOME SEC,1983-12-30T00:00:00Z,14.7525534834098,13212.0922863544
006692,COBO,PROSHARES USD COVERED BOND,2012-05-23T00:00:00Z,100.783594590534,683.752817430503
008335,PDI,PIMCO DYNAMIC INCOME FUND,2012-05-25T00:00:00Z,29.4354740506329,241229.81238698
009387,SMAV,SAMARNAN INVESTMENT CORP,1990-07-27T00:00:00Z,11.9310758029978,10.9173447537473
010470,ALFA,ALPHACLONE ALTERNATIVE ALPHA,2012-05-31T00:00:00Z,43.2546429153463,12337.1385242191
010575,GURU,GLOBAL X GURU INDEX ETF,2012-06-05T00:00:00Z,27.4065542611061,49839.6427923844
011890,SPHY,SPDR ICE BOFAML BROAD HG YLD,2012-06-19T00:00:00Z,25.8268394808743,24943.2281420765
012020,EUFX,PROSHARES SHORT EURO,2012-06-27T00:00:00Z,41.5026628767124,3600.00365296804
012617,FINU,PROSHRS ULTRAPRO FINL SELECT,2012-07-12T00:00:00Z,54.2730104639175,11968.2510309278
012932,DWAS,INVS DWA SM CP MOM ETF,2012-07-19T00:00:00Z,43.8704633103448,68170.6298850575
012933,GDAY,PROSHARES ULTRA AUSTRALN DLR,2012-07-19T00:00:00Z,34.390415143247,735.984993178718
013038,NDP,TORTOISE ENERGY INDEPENDENCE,2012-07-27T00:00:00Z,116.37074439834,10891.5628745966
013072,JPI,NUVEEN PFD AND INC TERM FD,2012-07-27T00:00:00Z,23.504231581374,67641.2775472568
013736,BBRC,COLUMBIA BEYOND BRICS ETF,2012-08-15T00:00:00Z,18.5629305587892,46928.6059371362
013935,BTT,BLACKROCK MUNI 30 TARG TERM,2012-08-29T00:00:00Z,22.0373443150047,165161.048462255
014660,CVF.1,CASTLE CONVERTIBLE FUND INC,1983-12-30T00:00:00Z,23.5208452052623,2583.76699952449
014666,ECF,ELLSWORTH GRWTH INCM FD LTD,1986-06-23T00:00:00Z,8.42081082162033,20391.5103416752
014673,IBF.1,SCUDDER SPAIN&PORTUGAL FUND,1988-04-14T00:00:00Z,9.68205954115064,22617.2614712309
014682,ACG,ALLIANCEBERNSTEIN INCOME FD,1987-08-21T00:00:00Z,9.04327410664818,344197.742520776
014683,GSF.1,ACM GOVT SECURITIES,1988-01-25T00:00:00Z,9.62880687300607,131366.779141104
014688,BZF.1,BRAZIL FUND,1988-03-31T00:00:00Z,19.73141702685,73720.6068543986
014689,8695B,BUNKER HILL INC SEC,1983-12-30T00:00:00Z,17.3579316173646,2206.18517095659
014700,DNP,DNP SELECT INCOME FUND INC,1987-01-22T00:00:00Z,9.94273038953487,281737.439883721
014701,CRF,CORNERSTONE TOTAL RETURN FD,1983-12-30T00:00:00Z,93.0206456164677,46257.7391344923
014705,FOFI,FIRST OPPORTUNITY FUND INC,1986-05-01T00:00:00Z,11.2406841208791,38683.0776098901
014706,FDI,FORT DEARBORN INCOME SECS,1983-12-30T00:00:00Z,14.5945919617694,9435.30547726994
014724,ITA.2,ITALY FUND INC,1986-02-26T00:00:00Z,10.4920607476635,24609.8364485981
014725,KHI,DEUTSCHE HIGH INCOME TRUST,1988-04-22T00:00:00Z,14.4411448136818,25810.037541713
014727,DSF.1,DRESDNER RCM GLBL STRATGIC,1986-11-20T00:00:00Z,8.85407396759013,16444.0930475693
014737,MFM,MFS MUNICIPAL INC TR,1986-11-20T00:00:00Z,7.95001225989353,55335.2298079148
014738,MAY,MALAYSIA FUND,1987-05-08T00:00:00Z,10.2046533877039,35155.2932873275
014739,MCI,BARINGS CORPORATE INVESTORS,1983-12-30T00:00:00Z,11.794550565273,16476.3751066553
014740,MXF,MEXICO FUND INC,1983-12-30T00:00:00Z,18.239660168162,105519.99263843
014741,MGC.2,INVESTORS FIRST FUND INC,1987-05-08T00:00:00Z,10.4136299768518,18205.819212963
014742,MUO,PIONEER INTEREST SHS INC,1983-12-30T00:00:00Z,12.9951054648451,6406.63112295901
014743,HYB,NEW AMERICA HI INCOME FUND,1988-02-19T00:00:00Z,15.8152790165706,44395.6107588857
014757,PCF,HIGH INCOME SECURITIES FUND,1987-07-09T00:00:00Z,8.21159850306457,29993.2554219708
014758,PGT.,PUTNAM INTER GVT INCOME,1988-06-17T00:00:00Z,8.3606870103092,144882.432989691
014759,PMT.2,PUTNAM MASTER INCOME TR,1987-12-18T00:00:00Z,7.82537081698588,92940.5042695592
014760,PIM,PUTNAM MASTER INTERM INCOME,1988-04-29T00:00:00Z,6.33017567045179,148807.399492631
014765,SAF.1,SCUDDER NEW ASIA FUND INC,1987-06-18T00:00:00Z,13.7272227962885,23767.5875158161
014766,SOR.3,SOURCE CAPITAL-OLD,1983-12-30T00:00:00Z,41.589589548249,3896.79230152366
014770,GIM,TEMPLETON GLOBAL INCOME FUND,1988-03-17T00:00:00Z,7.8481685160669,285393.143819954
014771,TTF,THAI FUND INC,1988-02-23T00:00:00Z,13.014280729927,51208.8468480425
014772,TAI.1,TRANSAMERICA INCOME SHARES,1983-12-30T00:00:00Z,22.6987593983092,6532.84783689707
014780,DSI.1,DREYFUS STRATEGIC GVT,1988-06-24T00:00:00Z,9.96684741406998,21461.2592354642
014797,CIM.1,CIM HIGH YIELD SECURITIES,1983-12-30T00:00:00Z,8.11918419097659,8673.83583982606
014879,TLTE,FLEXSHARES MS EM FAC TILT FD,2012-09-28T00:00:00Z,50.7969852235294,31957.7091764706
014974,PHF,PACHOLDER HIGH YIELD FD INC,1988-11-17T00:00:00Z,11.9715767770542,22094.9829569073
014975,VKC,VAN KAMPEN CALIF MUN TR,1988-10-25T00:00:00Z,10.1362301853997,3720.25492468134
015146,QMN,IQ HEDGE MKT NEUTRAL TRK ETF,2012-10-04T00:00:00Z,25.7210303630363,4420.12824139557
015210,ZTR,VIRTUS GLOBAL DIV & INCM FD,1988-09-23T00:00:00Z,23.6272461096762,69984.8103475496
015367,OIA,INVESCO MUNICIPAL INCOME OPP,1988-09-19T00:00:00Z,8.01830160127121,45664.990954651
015368,PIA,INVESCO MUNICIPAL PREM INCM,1989-02-01T00:00:00Z,9.07210637870412,30347.3785367487
015377,FT,FRANKLIN UNIVERSAL TRUST,1988-09-23T00:00:00Z,7.27439381802614,49730.7352329705
015378,YLH,MORGAN STNLY HGH INC ADV III,1989-02-28T00:00:00Z,5.88007580552359,23897.8711162256
015380,KMM,DEUTSCHE MULTI-MARKET INCOME,1989-01-23T00:00:00Z,9.38090982820614,44321.3110933546
015381,KSM,DWS STRATEGIC MUN INCM TRUST,1989-03-23T00:00:00Z,12.2180329855936,17688.8997764531
015398,VLT,INVESCO HIGH INCOME TRUST II,1989-04-21T00:00:00Z,27.1541013441195,10363.7163410081
015896,EMCR,COLUMBIA EMERGING MKT CORE,2012-10-16T00:00:00Z,19.6129260434057,1797.76544240401
016068,BGH,BARINGS GLBL SH DUR HI YLD F,2012-10-26T00:00:00Z,19.2766109738717,82246.6280285036
016071,VLU,SPDR S&P 1500 VALUE TILT ETF,2012-10-25T00:00:00Z,90.1881877967711,1246.24358974359
016503,OIF,AMERICAN OPPORTUNITY INCM FD,1989-09-26T00:00:00Z,8.46280933333324,40619.9777777778
016516,3ATAFZ,AUSTRIA FUND INC,1989-09-22T00:00:00Z,9.52157364524254,33149.2501575299
016530,ARDC,ARES DYNAMIC CREDIT ALLOC FD,2012-11-28T00:00:00Z,15.7141001918465,80890.2877697842
016533,FEI,FIRST TR MLP & ENRGY INCM FD,2012-11-28T00:00:00Z,14.8139806235012,199023.015347722
016572,CMK,MFS INTERMARKET INCOME TR I,1989-09-22T00:00:00Z,9.22452191131496,18517.7975535168
016576,FMI.1,FRANKLIN MULTI-INCOME TR,1989-10-24T00:00:00Z,8.77235915492955,10272.3692152918
016654,NID,NUVEEN INTER DURATION MUNI,2012-12-06T00:00:00Z,12.9751995670996,112726.707070707
016762,DBIZ,ADVISORSHARES PRING TURN BUS,2012-12-19T00:00:00Z,26.3360866096866,5753.53418803419
016773,GSRA,ALPS/GS RSK-ADJ RET US LG CP,2012-12-20T00:00:00Z,30.3272827830188,1534.30896226415
016814,QDF,FLEXSHARES QUAL DIV INDEX FD,2012-12-19T00:00:00Z,39.348464057971,91322.8077294686
016816,QDEF,FLEXSHARES QUAL DIV DEF FD,2012-12-19T00:00:00Z,38.8643111111111,22737.2256038647
017051,MLPJ,GLOBAL X JUNIOR MLP ETF,2013-01-15T00:00:00Z,12.1748909395973,6754.79865771812
017102,MFV,MFS SPECIAL VALUE TRUST,1989-11-17T00:00:00Z,10.6850638807863,13001.615472416
017103,NCP,NUVEEN CAL PERFORM PLUS MUN,1989-11-17T00:00:00Z,14.836630373605,15089.6246158823
017104,NNP,NUVEEN N Y PERFORM PLUS MUN,1989-11-17T00:00:00Z,15.503529671433,15702.0533105378
017204,VIG.1,VAN KAMPEN INVT GRADE MUN TR,1989-11-22T00:00:00Z,10.5330900628931,6138.66666666667
017258,CRDT,WISDOMTREE STRATEGIC CORP BD,2013-01-31T00:00:00Z,74.4488469868995,523.774672489083
017360,XSLV,INVESCO S&P SMCP LOW VOL ETF,2013-02-15T00:00:00Z,38.6400314130969,165855.574593796
017402,BIT,BLACKROCK MULTI-SECT INCM TR,2013-02-26T00:00:00Z,16.9280451358025,142509.304197531
017585,TONS,WISDOMTREE COAL FUND,2015-02-20T00:00:00Z,36.3945318407961,9644.8631840796
017702,BRZU,DIREXION DLY MSCI BRAZIL 2X,2013-04-10T00:00:00Z,2492.71559436634,62267.5642055953
017704,KORU,DIREXION DLY S KOREA BULL 3X,2013-04-10T00:00:00Z,34.3281701253133,45528.7558897243
018039,DFP,FLAHERTY & CRUMRINE DYNM PFD,2013-05-24T00:00:00Z,24.050271421294,70977.3846153846
018046,IVH,IVY HI INCM OPPORTUNITIES FD,2013-05-29T00:00:00Z,14.6799775114738,73827.7078021418
018095,UTLT,DEUTSCHE X-TRKRS REG UTILTYS,2013-06-04T00:00:00Z,27.326451048951,4213.75874125874
018208,SPXH,JANUS VELOCITY VOL HDGD LGCP,2013-06-24T00:00:00Z,30.3091382747069,10108.3819095477
018209,XYLD,GLOBAL X FDS S&P 500 COVERED,2013-06-24T00:00:00Z,46.1751575913537,14194.4400411734
018229,ISRA,VANECK VECTORS ISRAEL ETF,2013-06-26T00:00:00Z,31.2578755795981,6332.06800618238
018245,PGZ,PRINCIPAL REAL EST INCME FD,2013-06-26T00:00:00Z,17.2842754765584,29007.8639876352
018252,IDOG,ALPS INTL SECTOR DIV DOGS,2013-06-28T00:00:00Z,26.1187122227953,46379.132026818
018260,DXPS,WISDOMTREE U K HEDGED EQ FD,2013-06-28T00:00:00Z,25.0452024410775,10613.9292929293
018263,EMDG,EGSHARES EMERG MKT DIV GRWTH,2013-07-01T00:00:00Z,19.8165984042553,1703.32446808511
018304,SPSM,SPDR PORTFOLIO SMALL CAP ETF,2013-07-09T00:00:00Z,26.7569178392827,272495.324883601
018374,HDGI,ADVISORSHS ATHENA INTL BEAR,2013-07-19T00:00:00Z,21.8846670241287,9546.93565683646
018500,MLPX,GLOBAL X MLP & ENERGY INFRAS,2013-08-07T00:00:00Z,41.107940705271,99630.802366576
018537,EMHD,EGSHARES EM DIVIDND HGH INCM,2013-08-15T00:00:00Z,19.3805845930233,2187.45930232558
018540,FNDB,SCHWAB FNDMTL US BRD MKT IDX,2013-08-15T00:00:00Z,33.7408615949633,29690.4695697796
018603,FID,FIRST TR S&P INTL DIV ARIS,2013-08-23T00:00:00Z,17.6471435789474,6721.86
018763,NEAR,BLACKROCK SHORT MAT BOND ETF,2013-09-26T00:00:00Z,50.1154253063399,671012.673415024
018778,BSJK,INVESCO BULLETSHARS 2020 ETF,2013-09-24T00:00:00Z,24.4214494783086,134468.422844591
018789,EMCG,WISDOMTREE EMG MKT CON GRWTH,2013-09-27T00:00:00Z,22.9438625521766,6877.08825283244
018790,CEN,CENTER COAST MLP & INFRAS FD,2013-09-26T00:00:00Z,106.59064267448,25532.6715503463
018819,DBEU,XTRACKERS MSCI EU HGD EQ ETF,2013-10-01T00:00:00Z,27.470323959445,694756.383137673
018829,RDIV,INVESCO S&P ULTRA DIV RV ETF,2013-10-01T00:00:00Z,32.3236760405549,115155.89167556
018861,JNUG,DIREXION DLY JU GD MN IDX 2X,2013-10-03T00:00:00Z,4248.34564102564,405665.291144765
018862,JDST,DIREXION DLY JU GD MN IND 2X,2013-10-03T00:00:00Z,122876.938153045,744109.128291186
018939,IPO,RENAISSANCE IPO ETF,2013-10-16T00:00:00Z,28.2117024154589,43864.6795491143
019004,FENY,FIDELITY MSCI ENERGY ETF,2013-10-24T00:00:00Z,18.7663950457727,336323.093699515
019005,FNCL,FIDELITY MSCI FINANCIALS ETF,2013-10-24T00:00:00Z,33.9634716747442,193633.837372106
019052,VIDI,ETF SERIES VIDENT INTL EQ FD,2013-10-30T00:00:00Z,23.7153766324879,80344.2687533729
019082,IGHG,PROSHARES INV GR INT RT HDGD,2013-11-07T00:00:00Z,75.4712810503519,32267.1835408771
019100,ASHR,XTRACKERS HARVEST CSI 300 CH,2013-11-06T00:00:00Z,29.1831941558442,2379671.04761905
019170,PGAL,GLOBAL X FTSE PORTUGAL 20,2013-11-13T00:00:00Z,11.4568008138904,31581.4416711883
019249,GMZ,GOLDMAN SACHS MLP INCM OPPS,2013-11-26T00:00:00Z,74.6718282826126,32496.7524889098
019347,ICSH,BLACKROCK ULTRA SHORT-TM ETF,2013-12-13T00:00:00Z,50.1359509879254,232827.487376509
019434,PDT,HANCOCK J PREMIUM DIV FUND,1989-12-15T00:00:00Z,11.8591786676837,63226.770531401
019505,SYV,SPDR MFS SYSTEMATIC VALUE EQ,2014-01-09T00:00:00Z,60.0576834349031,1736.18448753463
019671,DBAW,XTRACKERS MSCI ALL WORLD EX,2014-01-23T00:00:00Z,26.046600389755,19399.2271714922
019735,HEWJ,ISHARES CURRENCY HG MSCI JPN,2014-02-04T00:00:00Z,29.4845358501118,624419.164988814
019782,GEUR,ADVISORSHS GARTMAN GOLD/EURO,2014-02-12T00:00:00Z,12.7894699784017,16842.7203023758
019884,IPKW,INVESCO INT BUYBACK ACHI ETF,2014-02-27T00:00:00Z,30.4071215011287,28262.1913092551
019928,YPRO,ADVISORSHARES YIELDPRO ETF,2014-03-05T00:00:00Z,23.8079631184408,14602.5217391304
019964,IJNK,SPDR BARCLAY INTL HGH YLD BD,2014-03-13T00:00:00Z,23.0343920840064,5959.30533117932
020200,MCF.3,TAURUS MUNI CALIF HLDGS,1990-01-26T00:00:00Z,11.2384358974358,5907.93885601578
020207,MMF.1,ACM MANAGED MULTI-MKT TR INC,1990-01-19T00:00:00Z,10.2434274981217,23856.2734785875
020416,ECVTF,ECONOMIC INVESTMENT TR LTD,2012-05-16T00:00:00Z,75.4738763333334,484.166666666667
020462,SUBD,DEUTSCHE X-TRKRS SOLACTIVE,2014-05-01T00:00:00Z,25.3254,542.040816326531
020467,UAE,ISHARES MSCI UAE CAPPED ETF,2014-05-01T00:00:00Z,16.229432349537,20904.490162037
020511,IHDG,WISDOMTREE INTL HGD QLTY DIV,2014-05-07T00:00:00Z,30.0366024361949,113633.451276102
020606,OUNZ,VANECK MERK GOLD TRUST,2014-05-16T00:00:00Z,13.3490041933605,94935.8532323821
020755,AXJV,ISHARES EDGE MSCI MINVOL XJP,2014-06-05T00:00:00Z,42.0758021341464,2406.98780487805
020763,EUMV,ISHARES EDGE MSCI MINVOL EUR,2014-06-05T00:00:00Z,24.2594483354674,15439.0992317542
020772,QEMM,SPDR MSCI EM MKTS STRATEGICF,2014-06-05T00:00:00Z,57.1122254107981,12179.515258216
020773,QWLD,SPDR MSCI WORLD STRATEGICFAC,2014-06-05T00:00:00Z,71.2918663145541,1352.69072769953
020780,GSP.3,GROWTH FUND OF SPAIN INC,1990-02-16T00:00:00Z,11.6022025145936,64148.6079928155
020819,GGZ,GABELLI GBL SM & MID CAP VAL,2014-06-12T00:00:00Z,11.0611884638022,26093.4072984108
020914,JPGE,JPMORGAN DIVRSFD RET GLBL EQ,2014-06-17T00:00:00Z,55.10648167107,12534.3157199472
021026,CDC,VICTORYSHRS US EQ INM ENH VO,2014-07-02T00:00:00Z,42.671926231454,43680.3964391691
021028,CFO,VICTORYSHARES US 500 ENH VOL,2014-07-02T00:00:00Z,44.713958041543,50448.6771513353
021029,CFA,VICTORYSHARES US 500 VOL WTD,2014-07-02T00:00:00Z,45.1903663501484,40402.009495549
021069,REET,ISHARES GLOBAL REIT ETF,2014-07-10T00:00:00Z,25.2859080357143,245478.1625
021236,THQ,TEKLA HEALTHCARE OPPTYS FUND,2014-07-29T00:00:00Z,17.9595177564487,151317.900419916
021298,CSF,VICTORY SHA US DISRY ENH VOL,2014-08-01T00:00:00Z,39.9214894230769,10361.9128605769
